Date,Category,1,2,3,4,Prior Year Total,Current Year Total,7,Month,Year
10/1/09,Versicherungsteuer,10 478,10 450,"4,3","4,4",9049,9087,"0,4",10,2009
10/1/09,Stromsteuer,6 261,6 200,"2,4","2,6",5130,5225,"1,9",10,2009
10/1/09,Kraftfahrzeugsteuer,0,3 719,0,"1,2",0,2540,0,10,2009
10/1/09,Branntweinabgaben,2 129,2 133,"0,8","0,8",1757,1721,"-2,0",10,2009
10/1/09,Kaffeesteuer,1 008,1 000,"0,4","0,4",809,807,"-0,2",10,2009
10/1/09,Ergänzungszuweisungen an Länder,-14 850,-13 784,"-5,3","-5,0",-11093,-10245,"-7,6",10,2009
10/1/09,BNE-Eigenmittel der EU,-15 340,-16 470,"-5,8","-5,7",-12166,-11690,"-3,9",10,2009
10/1/09,Mehrwertsteuer-Eigenmittel der EU,-3 738,-2 260,"-1,5","-0,8",-3118,-1578,"-49,4",10,2009
10/1/09,Zuweisungen an Länder für ÖPNV,-6 675,-6 775,"-2,6","-2,8",-5563,-5646,"1,5",10,2009
10/1/09,Zuweisung an die Länderfür  Kfz-Steuer und  Lkw-Maut,0,-4 571,0,"-1,1",0,-2285,0,10,2009
10/1/09,II. Sonstige Einnahmen,31 246,29 760,"11,0","12,2",23240,25056,"7,8",10,2009
10/1/09,Einnahmen aus wirtschaftlicher Tätigkeit,4 568,4 339,"2,0","2,1",4225,4228,"0,1",10,2009
10/1/09,Zinseinnahmen,737,911,"0,3","0,3",642,525,"-18,2",10,2009
10/1/09,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",8 630,4 004,"2,0","1,8",4230,3669,"-13,3",10,2009
10/1/09,Einnahmen zusammen,270 476,253 828,"100,0","100,0",210504,204784,"-2,7",10,2009
11/1/09,I. Steuern,239 231,224 068,"88,8","87,5",205881,195203,"-5,2",11,2009
11/1/09,Bundesanteile an Gemeinschaftsteuern:,193 532,180 772,"72,3","69,9",167569,155864,"-7,0",11,2009
11/1/09,Einkommen- und Körperschaftsteuer (einschl. Abgeltungsteuer auf Zins- und Veräußerungserträge)2,96 379,85 573,"34,0","30,5",78846,68142,"-13,6",11,2009
11/1/09,davon:,,,,,0,0,,11,2009
11/1/09,Lohnsteuer,60 310,57 800,"22,0","21,6",50926,48278,"-5,2",11,2009
11/1/09,veranlagte Einkommensteuer,13 899,9 711,"4,2","3,3",9678,7472,"-22,8",11,2009
11/1/09,nicht veranlagte Steuer vom Ertrag,8 305,7 270,"3,1","2,6",7094,5736,"-19,1",11,2009
11/1/09,Abgeltungsteuer auf Zins- und Veräußerungserträge2,5 922,5 337,"2,4","2,3",5504,5132,"-6,8",11,2009
11/1/09,Körperschaftsteuer,7 943,5 455,"2,4","0,7",5644,1524,"-73,0",11,2009
11/1/09,Steuern vom Umsatz,95 806,95 165,"37,8","38,9",87671,86887,"-0,9",11,2009
11/1/09,Gewerbesteuerumlage,1 348,1 164,"0,5","0,4",1052,835,"-20,6",11,2009
11/1/09,Energiesteuer,39 248,37 835,"13,3","14,2",30753,31580,"2,7",11,2009
11/1/09,Tabaksteuer,13 574,13 380,"5,1","5,3",11892,11725,"-1,4",11,2009
11/1/09,Solidaritätszuschlag,13 146,12 000,"4,8","4,5",11112,10103,"-9,1",11,2009
11/1/09,Versicherungsteuer,10 478,10 450,"4,2","4,4",9724,9765,"0,4",11,2009
11/1/09,Stromsteuer,6 261,6 200,"2,5","2,6",5709,5758,"0,9",11,2009
11/1/09,Kraftfahrzeugsteuer,0,3 719,0,"1,4",0,3133,0,11,2009
11/1/09,Branntweinabgaben,2 129,2 133,"0,8","0,8",1937,1894,"-2,2",11,2009
11/1/09,Kaffeesteuer,1 008,1 000,"0,4","0,4",906,898,"-0,9",11,2009
11/1/09,Ergänzungszuweisungen an Länder,-14 850,-13 784,"-4,8","-4,6",-11093,-10245,"-7,6",11,2009
11/1/09,BNE-Eigenmittel der EU,-15 340,-16 470,"-5,8","-5,9",-13501,-13171,"-2,4",11,2009
11/1/09,Mehrwertsteuer-Eigenmittel der EU,-3 738,-2 260,"-1,5","-0,8",-3429,-1735,"-49,4",11,2009
11/1/09,Zuweisungen an Länder für ÖPNV,-6 675,-6 775,"-2,6","-2,8",-6119,-6211,"1,5",11,2009
11/1/09,Zuweisung an die Länderfür  Kfz-Steuer und  Lkw-Maut,0,-4 571,0,"-2,0",0,-4571,0,11,2009
11/1/09,II. Sonstige Einnahmen,31 246,29 760,"11,2","12,5",25947,27906,"7,6",11,2009
11/1/09,Einnahmen aus wirtschaftlicher Tätigkeit,4 568,4 339,"1,8","1,9",4241,4242,"0,0",11,2009
11/1/09,Zinseinnahmen," 
737
"," 
911
","0,3","0,2",678,538,"-20,6",11,2009
11/1/09,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",8 630,4 004,"2,0","1,7",4725,3692,"-21,9",11,2009
11/1/09,Einnahmen zusammen,270 476,253 828,"100,0","100,0",231828,223109,"-3,8",11,2009
12/1/09,I. Steuern,239 231,224 068,"88,4","88,4",239231,227835,"-4,8",12,2009
12/1/09,Bundesanteile an Gemeinschaftsteuern:,193 532,180 772,"71,6","69,9",193532,180223,"-6,9",12,2009
12/1/09,Einkommen- und Körperschaftsteuer (einschl. Abgeltungsteuer auf Zins- und Veräußerungserträge)2,96 379,85 573,"35,6","32,5",96379,83779,"-13,1",12,2009
12/1/09,davon:,,,,,0,0,,12,2009
12/1/09,Lohnsteuer,60 310,57 800,"22,3","22,2",60310,57248,"-5,1",12,2009
12/1/09,veranlagte Einkommensteuer,13 899,9 711,"5,1","4,4",13899,11233,"-19,2",12,2009
12/1/09,nicht veranlagte Steuer vom Ertrag,8 305,7 270,"3,1","2,4",8305,6237,"-24,9",12,2009
12/1/09,Abgeltungsteuer auf Zins- und Veräußerungserträge2,5 922,5 337,"2,2","2,1",5922,5475,"-7,5",12,2009
12/1/09,Körperschaftsteuer,7 943,5 455,"2,9","1,4",7943,3587,"-54,8",12,2009
12/1/09,Steuern vom Umsatz,95 806,95 165,"35,4","37,0",95806,95400,"-0,4",12,2009
12/1/09,Gewerbesteuerumlage,1 348,1 164,"0,5","0,4",1348,1044,"-22,6",12,2009
12/1/09,Energiesteuer,39 248,37 835,"14,5","15,5",39248,39822,"1,5",12,2009
12/1/09,Tabaksteuer,13 574,13 380,"5,0","5,2",13574,13366,"-1,5",12,2009
12/1/09,Solidaritätszuschlag,13 146,12 000,"4,9","4,6",13146,11927,"-9,3",12,2009
12/1/09,Versicherungsteuer,10 478,10 450,"3,9","4,1",10478,10548,"0,7",12,2009
12/1/09,Stromsteuer,6 261,6 200,"2,3","2,4",6261,6278,"0,3",12,2009
12/1/09,Kraftfahrzeugsteuer,0,3 719,0,"1,5",0,3803,0,12,2009
12/1/09,Branntweinabgaben,2 129,2 133,"0,8","0,8",2129,2103,"-1,2",12,2009
12/1/09,Kaffeesteuer,1 008,1 000,"0,4","0,4",1008,997,"-1,1",12,2009
12/1/09,Ergänzungszuweisungen an Länder,-14 850,-13 784,"-5,5","-5,2",-14850,-13462,"-9,3",12,2009
12/1/09,BNE-Eigenmittel der EU,-15 340,-16 470,"-5,7","-5,8",-15340,-14880,"-3,0",12,2009
12/1/09,Mehrwertsteuer-Eigenmittel der EU,-3 738,-2 260,"-1,4","-0,8",-3738,-2017,"-46,0",12,2009
12/1/09,Zuweisungen an Länder für ÖPNV,-6 675,-6 775,"-2,5","-2,6",-6675,-6775,"1,5",12,2009
12/1/09,Zuweisung an die Länderfür  Kfz-Steuer und  Lkw-Maut,0,-4 571,0,"-1,8",0,-4571,0,12,2009
12/1/09,II. Sonstige Einnahmen,31 246,29 760,"11,6","11,6",31246,29907,"-4,3",12,2009
12/1/09,Einnahmen aus wirtschaftlicher Tätigkeit,4 568,4 339,"1,7","1,7",4568,4457,"-2,4",12,2009
12/1/09,Zinseinnahmen, 737, 911,"0,3","0,2",737,574,"-22,1",12,2009
12/1/09,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",8 630,4 004,"3,2","1,5",8630,3836,"-55,6",12,2009
12/1/09,Einnahmen zusammen,270 476,253 828,"100,0","100,0",270476,257742,"-4,7",12,2009
1/1/10,I. Steuern,227 835,211 887,"89,4","87,5",15620,14442,"-7,5",1,2010
1/1/10,Bundesanteile an Gemeinschaftsteuern:,180 223,171 884,"83,8","80,8",14648,13326,"-9,0",1,2010
1/1/10,Einkommen- und Körperschaftsteuer (einschl. Abgeltungsteuer auf Zins- und Veräußerungserträge)1,83 779,73 391,"40,6","32,4",7102,5349,"-24,7",1,2010
1/1/10,davon:,,,,,0,0,,1,2010
1/1/10,Lohnsteuer,57 248,53 083,"22,8","21,7",3984,3579,"-10,2",1,2010
1/1/10,veranlagte Einkommensteuer,11 233,10 179,"1,4","1,0",236,166,"-29,7",1,2010
1/1/10,nicht veranlagte Steuer vom Ertrag,6 237,5 343,"6,0","3,6",1040,596,"-42,7",1,2010
1/1/10,Abgeltungsteuer auf Zins- und Veräußerungserträge1,5 475,5 060,"9,9","7,3",1724,1206,"-30,0",1,2010
1/1/10,Körperschaftsteuer,3 587,3 595,"0,7","-1,2",117,-200,"-270,9",1,2010
1/1/10,Steuern vom Umsatz,95 400,97 274,"43,3","48,5",7560,8003,"5,9",1,2010
1/1/10,Gewerbesteuerumlage,1 044,1 219,"-0,1","-0,2",-14,-25,"78,6",1,2010
1/1/10,Energiesteuer,39 822,39 400,"1,8","1,6",319,272,"-14,7",1,2010
1/1/10,Tabaksteuer,13 366,13 590,"1,4","2,3",237,374,"57,8",1,2010
1/1/10,Solidaritätszuschlag,11 927,10 950,"6,4","5,5",1124,913,"-18,8",1,2010
1/1/10,Versicherungsteuer,10 548,10 450,"3,1","3,3",543,550,"1,3",1,2010
1/1/10,Stromsteuer,6 278,6 350,"3,1","3,1",544,517,"-5,0",1,2010
1/1/10,Kraftfahrzeugsteuer,0,8 240,0,"5,8",0,960,0,1,2010
1/1/10,Branntweinabgaben,2 103,2 082,"1,1","1,1",200,189,"-5,5",1,2010
1/1/10,Kaffeesteuer," 
997
",1 010,"0,5","0,6",94,104,"10,6",1,2010
1/1/10,Ergänzungszuweisungen an Länder,-13 462,-12 694,"0,0","0,0",0,0,0,1,2010
1/1/10,BNE-Eigenmittel der EU,-14 880,-22 030,"-7,1","-12,3",-1238,-2025,"63,6",1,2010
1/1/10,Mehrwertsteuer-Eigenmittel der EU,-2 017,-1 930,"-1,9","-1,2",-332,-199,"-40,1",1,2010
1/1/10,Zuweisungen an Länder für ÖPNV,-6 775,-6 877,"-3,2","-3,5",-565,-573,"1,4",1,2010
1/1/10,Zuweisung an die Länderfür  Kfz-Steuer und  Lkw-Maut,0,-8 992,0,"0,0",0,0,0,1,2010
1/1/10,II. Sonstige Einnahmen,29 907,27 337,"10,6","12,5",1852,2055,"11,0",1,2010
1/1/10,Einnahmen aus wirtschaftlicher Tätigkeit,4 457,4 279,"1,0","1,4",170,231,"35,9",1,2010
1/1/10,Zinseinnahmen," 
574
"," 
422
","0,3","0,3",50,54,"8,0",1,2010
1/1/10,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",3 836,4 147,"2,7","3,3",474,546,"15,2",1,2010
1/1/10,Einnahmen zusammen,257 742,239 224,"100,0","100,0",17472,16498,"-5,6",1,2010
2/1/10,I. Steuern,227 835,211 887,"90,3","88,9",32912,28383,"-13,8",2,2010
2/1/10,Bundesanteile an Gemeinschaftsteuern:,180 223,171 884,"78,1","83,9",28470,26789,"-5,9",2,2010
2/1/10,Einkommen- und Körperschaftsteuer (einschl. Abgeltungsteuer auf Zins- und Veräußerungserträge)2,83 779,73 391,"32,5","31,0",11866,9910,"-16,5",2,2010
2/1/10,davon:,,,,,0,0,,2,2010
2/1/10,Lohnsteuer,57 248,53 083,"23,6","23,8",8611,7588,"-11,9",2,2010
2/1/10,veranlagte Einkommensteuer,11 233,10 179,"-1,0","0,4",-373,136,X,2,2010
2/1/10,nicht veranlagte Steuer vom Ertrag,6 237,5 343,"4,0","3,5",1473,1107,"-24,8",2,2010
2/1/10,Abgeltungsteuer auf Zins- und Veräußerungserträge2,5 475,5 060,"5,8","4,8",2128,1523,"-28,4",2,2010
2/1/10,Körperschaftsteuer,3 587,3 595,"0,1","-1,4",28,-444,X,2,2010
2/1/10,Steuern vom Umsatz,95 400,97 274,"45,5","52,7",16602,16838,"1,4",2,2010
2/1/10,Gewerbesteuerumlage,1 044,1 219,"0,0","0,1",1,42,X,2,2010
2/1/10,Energiesteuer,39 822,39 400,"4,9","5,2",1795,1666,"-7,2",2,2010
2/1/10,Tabaksteuer,13 366,13 590,"3,6","3,7",1319,1196,"-9,3",2,2010
2/1/10,Solidaritätszuschlag,11 927,10 950,"5,0","5,0",1809,1593,"-11,9",2,2010
2/1/10,Versicherungsteuer,10 548,10 450,"10,6","11,7",3858,3752,"-2,7",2,2010
2/1/10,Stromsteuer,6 278,6 350,"2,8","2,7",1022,858,"-16,0",2,2010
2/1/10,Kraftfahrzeugsteuer,0,8 240,0,"4,8",0,1536,0,2,2010
2/1/10,Branntweinabgaben,2 103,2 082,"1,2","1,2",455,397,"-12,7",2,2010
2/1/10,Kaffeesteuer," 
997
",1 010,"0,4","0,5",158,168,"6,3",2,2010
2/1/10,Ergänzungszuweisungen an Länder,-13 462,-12 694,"0,0","0,0",0,0,X,2,2010
2/1/10,BNE-Eigenmittel der EU,-14 880,-22 030,"-10,0","-17,8",-3639,-5676,"56,0",2,2010
2/1/10,Mehrwertsteuer-Eigenmittel der EU,-2 017,-1 930,"-3,6","-1,9",-1327,-611,"-54,0",2,2010
2/1/10,Zuweisungen an Länder für ÖPNV,-6 775,-6 877,"-3,1","-3,6",-1129,-1146,"1,5",2,2010
2/1/10,Zuweisung an die Länderfür  Kfz-Steuer und  Lkw-Maut,0,-8 992,0,"-7,0",0,-2248,0,2,2010
2/1/10,II. Sonstige Einnahmen,29 907,27 037,"9,7","11,1",3552,3557,"0,1",2,2010
2/1/10,Einnahmen aus wirtschaftlicher Tätigkeit,4 457,4 279,"0,5","1,1",180,356,"97,8",2,2010
2/1/10,Zinseinnahmen," 
574
"," 
395
","0,6","0,2",205,72,"-64,9",2,2010
2/1/10,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",3 836,4 147,"1,5","2,0",534,640,"19,9",2,2010
2/1/10,Einnahmen zusammen,257 742,238 924,"100,0","100,0",36464,31940,"-12,4",2,2010
3/1/10,I. Steuern,227 835,211 887,"81,3","84,7",49320,45687,"-7,4",3,2010
3/1/10,Bundesanteile an Gemeinschaftsteuern:,180 223,171 884,"72,0","76,0",43652,41004,"-6,1",3,2010
3/1/10,Einkommen- und Körperschaftsteuer (einschl. Abgeltungsteuer auf Zins- und Veräußerungserträge)1,83 779,73 391,"33,7","33,7",20449,18202,"-11,0",3,2010
3/1/10,davon:,,,,,0,0,,3,2010
3/1/10,Lohnsteuer,57 248,53 083,"21,4","21,2",12986,11465,"-11,7",3,2010
3/1/10,veranlagte Einkommensteuer,11 233,10 179,"2,1","4,8",1262,2616,"107,3",3,2010
3/1/10,nicht veranlagte Steuer vom Ertrag,6 237,5 343,"2,6","2,6",1598,1403,"-12,2",3,2010
3/1/10,Abgeltungsteuer auf Zins- und Veräußerungserträge1,5 475,5 060,"4,0","3,2",2403,1743,"-27,5",3,2010
3/1/10,Körperschaftsteuer,3 587,3 595,"3,6","1,8",2199,976,"-55,6",3,2010
3/1/10,Steuern vom Umsatz,95 400,97 274,"38,2","42,2",23201,22756,"-1,9",3,2010
3/1/10,Gewerbesteuerumlage,1 044,1 219,"0,0","0,1",3,46,X,3,2010
3/1/10,Energiesteuer,39 822,39 400,"7,9","8,2",4777,4446,"-6,9",3,2010
3/1/10,Tabaksteuer,13 366,13 590,"3,9","4,6",2365,2462,"4,1",3,2010
3/1/10,Solidaritätszuschlag,11 927,10 950,"5,3","5,3",3191,2856,"-10,5",3,2010
3/1/10,Versicherungsteuer,10 548,10 450,"7,4","8,3",4502,4496,"-0,1",3,2010
3/1/10,Stromsteuer,6 278,6 350,"2,6","2,8",1560,1498,"-4,0",3,2010
3/1/10,Kraftfahrzeugsteuer,0,8 240,0,"4,3",0,2345,0,3,2010
3/1/10,Branntweinabgaben,2 103,2 082,"1,0","1,0",594,527,"-11,3",3,2010
3/1/10,Kaffeesteuer, 997,1 010,"0,4","0,4",225,238,"5,8",3,2010
3/1/10,Ergänzungszuweisungen an Länder,-13 462,-12 694,"-5,7","-5,9",-3445,-3188,"-7,5",3,2010
3/1/10,BNE-Eigenmittel der EU,-14 880,-22 030,"-8,1","-12,0",-4896,-6475,"32,3",3,2010
3/1/10,Mehrwertsteuer-Eigenmittel der EU,-2 017,-1 930,"-2,7","-1,3",-1659,-687,"-58,6",3,2010
3/1/10,Zuweisungen an Länder für ÖPNV,-6 775,-6 877,"-2,8","-3,2",-1694,-1719,"1,5",3,2010
3/1/10,Zuweisung an die Länderfür  Kfz-Steuer und  Lkw-Maut,0,-8 992,0,"-4,2",0,-2248,0,3,2010
3/1/10,II. Sonstige Einnahmen,29 907,27 037,"18,7","15,3",11346,8274,"-27,1",3,2010
3/1/10,Einnahmen aus wirtschaftlicher Tätigkeit,4 457,4 279,"6,3","7,2",3799,3866,"1,8",3,2010
3/1/10,Zinseinnahmen,574,395,"0,4","0,2",250,82,"-67,2",3,2010
3/1/10,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",3 836,4 147,"1,3","1,8",770,958,"24,4",3,2010
3/1/10,Einnahmen zusammen,257 742,238 924,"100,0","100,0",60667,53961,"-11,1",3,2010
4/1/10,I. Steuern,227 835,211 887,"82,8","86,6",65607,64900,"-1,1",4,2010
4/1/10,Bundesanteile an Gemeinschaftsteuern:,180 223,171 884,"70,1","73,0",55605,54672,"-1,7",4,2010
4/1/10,Einkommen- und Körperschaftsteuer (einschl. Abgeltungsteuer auf Zins- und Veräußerungserträge)1,83 779,73 391,"31,5","32,6",24945,24403,"-2,2",4,2010
4/1/10,davon:,,,,,0,0,,4,2010
4/1/10,Lohnsteuer,57 248,53 083,"20,3","21,2",16126,15878,"-1,5",4,2010
4/1/10,veranlagte Einkommensteuer,11 233,10 179,"2,2","4,2",1743,3150,"80,7",4,2010
4/1/10,nicht veranlagte Steuer vom Ertrag,6 237,5 343,"3,4","3,0",2698,2233,"-17,2",4,2010
4/1/10,Abgeltungsteuer auf Zins- und Veräußerungserträge1,5 475,5 060,"3,5","2,7",2770,2012,"-27,4",4,2010
4/1/10,Körperschaftsteuer,3 587,3 595,"2,0","1,5",1608,1129,"-29,8",4,2010
4/1/10,Steuern vom Umsatz,95 400,97 274,"38,5","40,2",30534,30106,"-1,4",4,2010
4/1/10,Gewerbesteuerumlage,1 044,1 219,"0,2","0,2",126,162,"28,6",4,2010
4/1/10,Energiesteuer,39 822,39 400,"9,9","9,6",7848,7212,"-8,1",4,2010
4/1/10,Tabaksteuer,13 366,13 590,"4,5","4,8",3562,3596,"1,0",4,2010
4/1/10,Solidaritätszuschlag,11 927,10 950,"5,1","4,9",4011,3692,"-8,0",4,2010
4/1/10,Versicherungsteuer,10 548,10 450,"6,5","6,9",5129,5185,"1,1",4,2010
4/1/10,Stromsteuer,6 278,6 350,"2,6","2,7",2068,2007,"-2,9",4,2010
4/1/10,Kraftfahrzeugsteuer,0,8 240,0,"4,2",0,3149,0,4,2010
4/1/10,Branntweinabgaben,2 103,2 082,"0,9","0,9",734,660,"-10,1",4,2010
4/1/10,Kaffeesteuer, 997,1 010,"0,4","0,5",321,338,"5,3",4,2010
4/1/10,Ergänzungszuweisungen an Länder,-13 462,-12 694,"-4,3","-4,3",-3445,-3188,"-7,5",4,2010
4/1/10,BNE-Eigenmittel der EU,-14 880,-22 030,"-7,8","-9,7",-6152,-7275,"18,3",4,2010
4/1/10,Mehrwertsteuer-Eigenmittel der EU,-2 017,-1 930,"-2,5","-1,0",-1991,-764,"-61,6",4,2010
4/1/10,Zuweisungen an Länder für ÖPNV,-6 775,-6 877,"-2,8","-3,1",-2258,-2292,"1,5",4,2010
4/1/10,Zuweisung an die Länderfür  Kfz-Steuer und  Lkw-Maut,0,-8 992,0,"-3,0",0,-2248,0,4,2010
4/1/10,II. Sonstige Einnahmen,29 907,27 037,"17,2","13,4",13667,10030,"-26,6",4,2010
4/1/10,Einnahmen aus wirtschaftlicher Tätigkeit,4 457,4 279,"4,8","5,2",3808,3877,"1,8",4,2010
4/1/10,Zinseinnahmen,574,395,"0,4","0,1",286,94,"-67,1",4,2010
4/1/10,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",3 836,4 147,"2,1","2,4",1633,1775,"8,7",4,2010
4/1/10,Einnahmen zusammen,257 742,238 924,"100,0","100,0",79274,74930,"-5,5",4,2010
5/1/10,I. Steuern,227 835,211 887,"84,0","88,2",85959,82909,"-3,5",5,2010
5/1/10,Bundesanteile an Gemeinschaftsteuern:,180 223,171 884,"68,9","73,6",70499,69212,"-1,8",5,2010
5/1/10,Einkommen- und Körperschaftsteuer,83 779,73 391,"30,8","32,0",31472,30119,"-4,3",5,2010
5/1/10,Lohnsteuer,57 248,53 083,"20,6","21,1",21109,19842,"-6,0",5,2010
5/1/10,veranlagte Einkommensteuer,11 233,10 179,"1,7","3,3",1763,3089,"75,2",5,2010
5/1/10,nicht veranlagte Steuer vom Ertrag,6 237,5 343,"4,2","4,2",4286,3960,"-7,6",5,2010
5/1/10,Abgeltungsteuer auf Zins- und Veräußerungserträge1,5 475,5 060,"3,1","2,4",3141,2231,"-29,0",5,2010
5/1/10,Körperschaftsteuer,3 587,3 595,"1,1","1,1",1173,996,"-15,1",5,2010
5/1/10,Steuern vom Umsatz,95 400,97 274,"37,8","41,2",38710,38759,"0,1",5,2010
5/1/10,Gewerbesteuerumlage,1 044,1 219,"0,3","0,4",317,334,"5,4",5,2010
5/1/10,Energiesteuer,39 822,39 400,"10,9","11,4",11194,10685,"-4,5",5,2010
5/1/10,Tabaksteuer,13 366,13 590,"4,7","5,0",4759,4675,"-1,8",5,2010
5/1/10,Solidaritätszuschlag,11 927,10 950,"4,8","4,9",4914,4562,"-7,2",5,2010
5/1/10,Versicherungsteuer,10 548,10 450,"5,8","6,3",5907,5950,"0,7",5,2010
5/1/10,Stromsteuer,6 278,6 350,"2,5","2,6",2519,2481,"-1,5",5,2010
5/1/10,Kraftfahrzeugsteuer,0,8 240,0,"4,1",0,3867,0,5,2010
5/1/10,Branntweinabgaben,2 103,2 082,"0,9","0,9",910,848,"-6,8",5,2010
5/1/10,Kaffeesteuer,997,1 010,"0,4","0,4",410,422,"2,9",5,2010
5/1/10,Ergänzungszuweisungen an Länder,-13 462,-12 694,"-3,4","-3,4",-3445,-3188,"-7,5",5,2010
5/1/10,BNE-Eigenmittel der EU,-14 880,-22 030,"-6,7","-9,1",-6905,-8553,"23,9",5,2010
5/1/10,Mehrwertsteuer-Eigenmittel der EU,-2 017,-1 930,"-2,1","-0,9",-2190,-885,"-59,6",5,2010
5/1/10,Zuweisungen an Länder für ÖPNV,-6 775,-6 877,"-2,8","-3,0",-2823,-2865,"1,5",5,2010
5/1/10,Zuweisung an die Länderfür  Kfz-Steuer und  Lkw-Maut,0,-8 992,0,"-4,8",0,-4496,0,5,2010
5/1/10,II. Sonstige Einnahmen,29 907,27 037,"16,0","11,8",16370,11096,"-32,2",5,2010
5/1/10,Einnahmen aus wirtschaftlicher Tätigkeit,4 457,4 279,"3,7","4,1",3819,3891,"1,9",5,2010
5/1/10,Zinseinnahmen,574,395,"0,3","0,1",298,131,"-56,0",5,2010
5/1/10,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",3 836,4 147,"2,2","1,9",2221,1819,"-18,1",5,2010
5/1/10,Einnahmen zusammen,257 742,238 924,"100,0","100,0",102330,94005,"-8,1",5,2010
6/1/10,I. Steuern,227 835,211 887,"86,2","85,7",109323,104934,"-4,0",6,2010
6/1/10,Bundesanteile an Gemeinschaftsteuern:,180 223,171 884,"69,7","71,6",88405,87673,"-0,8",6,2010
6/1/10,Einkommen- und Körperschaftsteuer (einschl. Abgeltungsteuer auf Zins- und Veräußerungserträge)1,83 779,73 391,"32,7","33,5",41498,40953,"-1,3",6,2010
6/1/10,davon:,,,,,0,0,,6,2010
6/1/10,Lohnsteuer,57 248,53 083,"20,5","20,0",25933,24490,"-5,6",6,2010
6/1/10,veranlagte Einkommensteuer,11 233,10 179,"4,1","5,5",5147,6730,"30,8",6,2010
6/1/10,nicht veranlagte Steuer vom Ertrag,6 237,5 343,"3,7","3,7",4653,4475,"-3,8",6,2010
6/1/10,Abgeltungsteuer auf Zins- und Veräußerungserträge1,5 475,5 060,"2,7","1,9",3394,2367,"-30,3",6,2010
6/1/10,Körperschaftsteuer,3 587,3 595,"1,9","2,4",2370,2890,"21,9",6,2010
6/1/10,Steuern vom Umsatz,95 400,97 274,"36,7","37,9",46588,46385,"-0,4",6,2010
6/1/10,Gewerbesteuerumlage,1 044,1 219,"0,3","0,3",319,335,"5,0",6,2010
6/1/10,Energiesteuer,39 822,39 400,"11,7","11,5",14836,14041,"-5,4",6,2010
6/1/10,Tabaksteuer,13 366,13 590,"4,7","4,7",5925,5789,"-2,3",6,2010
6/1/10,Solidaritätszuschlag,11 927,10 950,"4,9","4,9",6248,5955,"-4,7",6,2010
6/1/10,Versicherungsteuer,10 548,10 450,"5,1","5,4",6501,6556,"0,8",6,2010
6/1/10,Stromsteuer,6 278,6 350,"2,5","2,5",3129,3068,"-1,9",6,2010
6/1/10,Kraftfahrzeugsteuer,0,8 240,0,"3,7",0,4581,0,6,2010
6/1/10,Branntweinabgaben,2 103,2 082,"0,8","0,8",1073,965,"-10,1",6,2010
6/1/10,Kaffeesteuer," 
997
",1 010,"0,4","0,4",488,500,"2,5",6,2010
6/1/10,Ergänzungszuweisungen an Länder,-13 462,-12 694,"-5,4","-5,2",-6891,-6348,"-7,9",6,2010
6/1/10,BNE-Eigenmittel der EU,-14 880,-22 030,"-4,8","-7,5",-6068,-9193,"51,5",6,2010
6/1/10,Mehrwertsteuer-Eigenmittel der EU,-2 017,-1 930,"-0,9","-0,8",-1182,-947,"-19,9",6,2010
6/1/10,Zuweisungen an Länder für ÖPNV,-6 775,-6 877,"-2,7","-2,8",-3388,-3438,"1,5",6,2010
6/1/10,Zuweisung an die Länderfür  Kfz-Steuer und  Lkw-Maut,0,-8 992,0,"-3,7",0,-4496,0,6,2010
6/1/10,II. Sonstige Einnahmen,29 907,27 037,"13,8","14,3",17454,17455,"0,0",6,2010
6/1/10,Einnahmen aus wirtschaftlicher Tätigkeit,4 457,4 279,"3,2","3,3",3996,4093,"2,4",6,2010
6/1/10,Zinseinnahmen," 
574
"," 
395
","0,2","0,1",310,154,"-50,3",6,2010
6/1/10,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",3 836,4 147,"1,8","1,8",2309,2218,"-3,9",6,2010
6/1/10,Einnahmen zusammen,257 742,238 924,"100,0","100,0",126776,122389,"-3,5",6,2010
7/1/10,I. Steuern,227 835,211 887,"86,7","86,1",128650,123245,"-4,2",7,2010
7/1/10,Bundesanteile an Gemeinschaftsteuern:,180 223,171 884,"68,9","70,3",102225,100656,"-1,5",7,2010
7/1/10,Einkommen- und Körperschaftsteuer (einschl. Abgeltungsteuer auf Zins- und Veräußerungserträge)1,83 779,73 391,"32,0","32,2",47527,46036,"-3,1",7,2010
7/1/10,davon:,,,,,0,0,,7,2010
7/1/10,Lohnsteuer,57 248,53 083,"20,9","20,5",31074,29297,"-5,7",7,2010
7/1/10,veranlagte Einkommensteuer,11 233,10 179,"3,3","4,6",4907,6551,"33,5",7,2010
7/1/10,nicht veranlagte Steuer vom Ertrag,6 237,5 343,"3,5","3,6",5139,5095,"-0,9",7,2010
